date,fiscal_year,refinery_id,refinery_name,operator,sector,crude_processed_tmt,capacity_utilization_pct
2015-05-01,FY 2015-16,REF11,BPCL Mumbai,BPCL,PSU,1010.12,101.01
2015-05-01,FY 2015-16,REF12,HPCL Mumbai,HPCL,PSU,829.65,104.8
2015-05-01,FY 2015-16,REF13,HPCL Visakhapatnam,HPCL,PSU,871.39,95.06
2015-05-01,FY 2015-16,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,835.91,95.53
2015-05-01,FY 2015-16,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1251.26,100.1
2015-05-01,FY 2015-16,REF16,NRL Numaligarh,NRL (OIL),PSU,257.91,103.17
2015-05-01,FY 2015-16,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,650.51,69.08
2015-05-01,FY 2015-16,REF18,BORL Bina,BPCL (BORL),PSU,416.98,64.15
2015-05-01,FY 2015-16,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2756.24,100.23
2015-05-01,FY 2015-16,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3119.93,106.36
2015-05-01,FY 2015-16,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1819.59,109.18
2015-06-01,FY 2015-16,REF01,IOCL Panipat,IOCL,PSU,1261.73,100.94
2015-06-01,FY 2015-16,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1179.54,103.32
2015-06-01,FY 2015-16,REF03,IOCL Paradip,IOCL,PSU,1322.33,105.79
2015-06-01,FY 2015-16,REF04,IOCL Mathura,IOCL,PSU,669.11,100.37
2015-06-01,FY 2015-16,REF05,IOCL Haldia,IOCL,PSU,620.17,99.23
2015-06-01,FY 2015-16,REF06,IOCL Barauni,IOCL,PSU,487.3,97.46
2015-06-01,FY 2015-16,REF07,IOCL Bongaigaon,IOCL,PSU,187.05,95.51
2015-06-01,FY 2015-16,REF08,IOCL Guwahati,IOCL,PSU,78.79,94.55
2015-06-01,FY 2015-16,REF09,IOCL Digboi,IOCL,PSU,53.26,98.32
2015-06-01,FY 2015-16,REF10,BPCL Kochi,BPCL,PSU,1358.31,105.16
2015-06-01,FY 2015-16,REF11,BPCL Mumbai,BPCL,PSU,1037.12,103.71
2015-06-01,FY 2015-16,REF12,HPCL Mumbai,HPCL,PSU,784.13,99.05
2015-06-01,FY 2015-16,REF13,HPCL Visakhapatnam,HPCL,PSU,1004.93,109.63
2015-06-01,FY 2015-16,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,862.55,98.58
2015-06-01,FY 2015-16,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1327.59,106.21
2015-06-01,FY 2015-16,REF16,NRL Numaligarh,NRL (OIL),PSU,268.12,107.25
2015-06-01,FY 2015-16,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,992.33,105.38
2015-06-01,FY 2015-16,REF18,BORL Bina,BPCL (BORL),PSU,638.88,98.29
2015-06-01,FY 2015-16,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2939.86,106.9
2015-06-01,FY 2015-16,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,2069.76,70.56
2015-06-01,FY 2015-16,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1732.64,103.96
2015-07-01,FY 2015-16,REF01,IOCL Panipat,IOCL,PSU,1213.92,97.11
2015-07-01,FY 2015-16,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1105.27,96.81
2015-07-01,FY 2015-16,REF03,IOCL Paradip,IOCL,PSU,1289.33,103.15
2015-07-01,FY 2015-16,REF04,IOCL Mathura,IOCL,PSU,704.95,105.74
2015-07-01,FY 2015-16,REF05,IOCL Haldia,IOCL,PSU,649.22,103.88
2015-07-01,FY 2015-16,REF06,IOCL Barauni,IOCL,PSU,524.92,104.98
2015-07-01,FY 2015-16,REF07,IOCL Bongaigaon,IOCL,PSU,191.86,97.97
2015-07-01,FY 2015-16,REF08,IOCL Guwahati,IOCL,PSU,83.09,99.71
2015-07-01,FY 2015-16,REF09,IOCL Digboi,IOCL,PSU,54.16,100.0
2015-07-01,FY 2015-16,REF10,BPCL Kochi,BPCL,PSU,1328.14,102.82
2015-07-01,FY 2015-16,REF11,BPCL Mumbai,BPCL,PSU,1096.6,109.66
2015-07-01,FY 2015-16,REF12,HPCL Mumbai,HPCL,PSU,779.21,98.43
2015-07-01,FY 2015-16,REF13,HPCL Visakhapatnam,HPCL,PSU,959.85,104.71
2015-07-01,FY 2015-16,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,937.25,107.11
2015-07-01,FY 2015-16,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1287.89,103.03
2015-07-01,FY 2015-16,REF16,NRL Numaligarh,NRL (OIL),PSU,248.85,99.54
2015-07-01,FY 2015-16,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,955.63,101.48
2015-07-01,FY 2015-16,REF18,BORL Bina,BPCL (BORL),PSU,629.33,96.82
2015-07-01,FY 2015-16,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2807.78,102.1
2015-07-01,FY 2015-16,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3148.53,107.34
2015-07-01,FY 2015-16,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1786.16,107.17
2015-08-01,FY 2015-16,REF01,IOCL Panipat,IOCL,PSU,1305.52,104.44
2015-08-01,FY 2015-16,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1126.46,98.67
2015-08-01,FY 2015-16,REF03,IOCL Paradip,IOCL,PSU,1254.14,100.33
2015-08-01,FY 2015-16,REF04,IOCL Mathura,IOCL,PSU,680.87,102.13
2015-08-01,FY 2015-16,REF05,IOCL Haldia,IOCL,PSU,643.52,102.96
2015-08-01,FY 2015-16,REF06,IOCL Barauni,IOCL,PSU,519.7,103.94
2015-08-01,FY 2015-16,REF07,IOCL Bongaigaon,IOCL,PSU,199.21,101.72
2015-08-01,FY 2015-16,REF08,IOCL Guwahati,IOCL,PSU,79.84,95.81
2015-08-01,FY 2015-16,REF09,IOCL Digboi,IOCL,PSU,55.57,102.6
2015-08-01,FY 2015-16,REF10,BPCL Kochi,BPCL,PSU,1270.93,98.39
2015-08-01,FY 2015-16,REF11,BPCL Mumbai,BPCL,PSU,1059.53,105.95
2015-08-01,FY 2015-16,REF12,HPCL Mumbai,HPCL,PSU,800.26,101.09
2015-08-01,FY 2015-16,REF13,HPCL Visakhapatnam,HPCL,PSU,934.66,101.96
2015-08-01,FY 2015-16,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,974.81,111.41
2015-08-01,FY 2015-16,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1300.17,104.01
2015-08-01,FY 2015-16,REF16,NRL Numaligarh,NRL (OIL),PSU,256.31,102.52
2015-08-01,FY 2015-16,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,634.02,67.33
2015-08-01,FY 2015-16,REF18,BORL Bina,BPCL (BORL),PSU,624.67,96.1
2015-08-01,FY 2015-16,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2952.76,107.37
2015-08-01,FY 2015-16,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3093.15,105.45
2015-08-01,FY 2015-16,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1883.5,113.01
2015-09-01,FY 2015-16,REF01,IOCL Panipat,IOCL,PSU,1282.23,102.58
2015-09-01,FY 2015-16,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1207.73,105.79
2015-09-01,FY 2015-16,REF03,IOCL Paradip,IOCL,PSU,800.81,64.06
2015-09-01,FY 2015-16,REF04,IOCL Mathura,IOCL,PSU,652.4,97.86
2015-09-01,FY 2015-16,REF05,IOCL Haldia,IOCL,PSU,647.46,103.59
2015-09-01,FY 2015-16,REF06,IOCL Barauni,IOCL,PSU,487.25,97.45
2015-09-01,FY 2015-16,REF07,IOCL Bongaigaon,IOCL,PSU,194.36,99.25
2015-09-01,FY 2015-16,REF08,IOCL Guwahati,IOCL,PSU,89.92,107.91
2015-09-01,FY 2015-16,REF09,IOCL Digboi,IOCL,PSU,53.84,99.4
2015-09-01,FY 2015-16,REF10,BPCL Kochi,BPCL,PSU,1231.3,95.33
2015-09-01,FY 2015-16,REF11,BPCL Mumbai,BPCL,PSU,610.72,61.07
2015-09-01,FY 2015-16,REF12,HPCL Mumbai,HPCL,PSU,751.27,94.9
2015-09-01,FY 2015-16,REF13,HPCL Visakhapatnam,HPCL,PSU,972.13,106.05
2015-09-01,FY 2015-16,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,864.43,98.79
2015-09-01,FY 2015-16,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1390.41,111.23
2015-09-01,FY 2015-16,REF16,NRL Numaligarh,NRL (OIL),PSU,267.92,107.17
2015-09-01,FY 2015-16,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1036.01,110.02
2015-09-01,FY 2015-16,REF18,BORL Bina,BPCL (BORL),PSU,683.13,105.1
2015-09-01,FY 2015-16,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3018.88,109.78
2015-09-01,FY 2015-16,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3096.0,105.55
2015-09-01,FY 2015-16,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1799.83,107.99
2015-10-01,FY 2015-16,REF01,IOCL Panipat,IOCL,PSU,1297.32,103.79
2015-10-01,FY 2015-16,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1196.71,104.82
2015-10-01,FY 2015-16,REF03,IOCL Paradip,IOCL,PSU,1205.42,96.43
2015-10-01,FY 2015-16,REF04,IOCL Mathura,IOCL,PSU,668.17,100.23
2015-10-01,FY 2015-16,REF05,IOCL Haldia,IOCL,PSU,629.18,100.67
2015-10-01,FY 2015-16,REF06,IOCL Barauni,IOCL,PSU,502.57,100.51
2015-10-01,FY 2015-16,REF07,IOCL Bongaigaon,IOCL,PSU,189.77,96.9
2015-10-01,FY 2015-16,REF08,IOCL Guwahati,IOCL,PSU,90.35,108.42
2015-10-01,FY 2015-16,REF09,IOCL Digboi,IOCL,PSU,54.22,100.09
2015-10-01,FY 2015-16,REF10,BPCL Kochi,BPCL,PSU,1255.01,97.16
2015-10-01,FY 2015-16,REF11,BPCL Mumbai,BPCL,PSU,1085.38,108.54
2015-10-01,FY 2015-16,REF12,HPCL Mumbai,HPCL,PSU,848.45,107.17
2015-10-01,FY 2015-16,REF13,HPCL Visakhapatnam,HPCL,PSU,931.0,101.56
2015-10-01,FY 2015-16,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,821.85,93.93
2015-10-01,FY 2015-16,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1239.2,99.14
2015-10-01,FY 2015-16,REF16,NRL Numaligarh,NRL (OIL),PSU,236.55,94.62
2015-10-01,FY 2015-16,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,993.84,105.54
2015-10-01,FY 2015-16,REF18,BORL Bina,BPCL (BORL),PSU,642.65,98.87
2015-10-01,FY 2015-16,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2967.73,107.92
2015-10-01,FY 2015-16,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3323.96,113.32
2015-10-01,FY 2015-16,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1769.89,106.19
2015-11-01,FY 2015-16,REF01,IOCL Panipat,IOCL,PSU,1285.94,102.88
2015-11-01,FY 2015-16,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1188.07,104.06
2015-11-01,FY 2015-16,REF03,IOCL Paradip,IOCL,PSU,1323.85,105.91
2015-11-01,FY 2015-16,REF04,IOCL Mathura,IOCL,PSU,670.66,100.6
2015-11-01,FY 2015-16,REF05,IOCL Haldia,IOCL,PSU,626.16,100.19
2015-11-01,FY 2015-16,REF06,IOCL Barauni,IOCL,PSU,500.47,100.09
2015-11-01,FY 2015-16,REF07,IOCL Bongaigaon,IOCL,PSU,200.67,102.47
2015-11-01,FY 2015-16,REF08,IOCL Guwahati,IOCL,PSU,89.14,106.97
2015-11-01,FY 2015-16,REF09,IOCL Digboi,IOCL,PSU,54.12,99.92
2015-11-01,FY 2015-16,REF10,BPCL Kochi,BPCL,PSU,1179.33,91.3
2015-11-01,FY 2015-16,REF11,BPCL Mumbai,BPCL,PSU,1045.36,104.54
2015-11-01,FY 2015-16,REF12,HPCL Mumbai,HPCL,PSU,801.7,101.27
2015-11-01,FY 2015-16,REF13,HPCL Visakhapatnam,HPCL,PSU,944.75,103.06
2015-11-01,FY 2015-16,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,829.06,94.75
2015-11-01,FY 2015-16,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1236.05,98.88
2015-11-01,FY 2015-16,REF16,NRL Numaligarh,NRL (OIL),PSU,260.44,104.18
2015-11-01,FY 2015-16,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,943.9,100.24
2015-11-01,FY 2015-16,REF18,BORL Bina,BPCL (BORL),PSU,668.63,102.87
2015-11-01,FY 2015-16,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2967.06,107.89
2015-11-01,FY 2015-16,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3103.36,105.8
2015-11-01,FY 2015-16,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1759.49,105.57
2015-12-01,FY 2015-16,REF01,IOCL Panipat,IOCL,PSU,1211.71,96.94
2015-12-01,FY 2015-16,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1155.9,101.25
2015-12-01,FY 2015-16,REF03,IOCL Paradip,IOCL,PSU,1271.32,101.71
2015-12-01,FY 2015-16,REF04,IOCL Mathura,IOCL,PSU,663.55,99.53
2015-12-01,FY 2015-16,REF05,IOCL Haldia,IOCL,PSU,604.45,96.71
2015-12-01,FY 2015-16,REF06,IOCL Barauni,IOCL,PSU,446.57,89.31
2015-12-01,FY 2015-16,REF07,IOCL Bongaigaon,IOCL,PSU,201.21,102.75
2015-12-01,FY 2015-16,REF08,IOCL Guwahati,IOCL,PSU,87.18,104.62
2015-12-01,FY 2015-16,REF09,IOCL Digboi,IOCL,PSU,56.05,103.48
2015-12-01,FY 2015-16,REF10,BPCL Kochi,BPCL,PSU,1410.89,109.23
2015-12-01,FY 2015-16,REF11,BPCL Mumbai,BPCL,PSU,1002.68,100.27
2015-12-01,FY 2015-16,REF12,HPCL Mumbai,HPCL,PSU,843.12,106.5
2015-12-01,FY 2015-16,REF13,HPCL Visakhapatnam,HPCL,PSU,902.15,98.42
2015-12-01,FY 2015-16,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,855.78,97.8
2015-12-01,FY 2015-16,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1268.63,101.49
2015-12-01,FY 2015-16,REF16,NRL Numaligarh,NRL (OIL),PSU,268.75,107.5
2015-12-01,FY 2015-16,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,971.09,103.12
2015-12-01,FY 2015-16,REF18,BORL Bina,BPCL (BORL),PSU,615.86,94.75
2015-12-01,FY 2015-16,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3042.86,110.65
2015-12-01,FY 2015-16,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3161.15,107.77
2015-12-01,FY 2015-16,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1814.94,108.9
2016-01-01,FY 2015-16,REF01,IOCL Panipat,IOCL,PSU,1224.91,97.99
2016-01-01,FY 2015-16,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1158.26,101.45
2016-01-01,FY 2015-16,REF03,IOCL Paradip,IOCL,PSU,1190.59,95.25
2016-01-01,FY 2015-16,REF04,IOCL Mathura,IOCL,PSU,723.29,108.49
2016-01-01,FY 2015-16,REF05,IOCL Haldia,IOCL,PSU,658.25,105.32
2016-01-01,FY 2015-16,REF06,IOCL Barauni,IOCL,PSU,506.36,101.27
2016-01-01,FY 2015-16,REF07,IOCL Bongaigaon,IOCL,PSU,204.47,104.41
2016-01-01,FY 2015-16,REF08,IOCL Guwahati,IOCL,PSU,82.02,98.43
2016-01-01,FY 2015-16,REF09,IOCL Digboi,IOCL,PSU,56.94,105.12
2016-01-01,FY 2015-16,REF10,BPCL Kochi,BPCL,PSU,1287.29,99.66
2016-01-01,FY 2015-16,REF11,BPCL Mumbai,BPCL,PSU,993.85,99.39
2016-01-01,FY 2015-16,REF12,HPCL Mumbai,HPCL,PSU,769.34,97.18
2016-01-01,FY 2015-16,REF13,HPCL Visakhapatnam,HPCL,PSU,941.37,102.69
2016-01-01,FY 2015-16,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,884.6,101.1
2016-01-01,FY 2015-16,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1333.11,106.65
2016-01-01,FY 2015-16,REF16,NRL Numaligarh,NRL (OIL),PSU,241.88,96.75
2016-01-01,FY 2015-16,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,991.43,105.28
2016-01-01,FY 2015-16,REF18,BORL Bina,BPCL (BORL),PSU,687.37,105.75
2016-01-01,FY 2015-16,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3183.64,115.77
2016-01-01,FY 2015-16,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3185.11,108.58
2016-01-01,FY 2015-16,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1782.34,106.94
2016-02-01,FY 2015-16,REF01,IOCL Panipat,IOCL,PSU,1270.92,101.67
2016-02-01,FY 2015-16,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1213.25,106.27
2016-02-01,FY 2015-16,REF03,IOCL Paradip,IOCL,PSU,1328.36,106.27
2016-02-01,FY 2015-16,REF04,IOCL Mathura,IOCL,PSU,670.18,100.53
2016-02-01,FY 2015-16,REF05,IOCL Haldia,IOCL,PSU,663.67,106.19
2016-02-01,FY 2015-16,REF06,IOCL Barauni,IOCL,PSU,504.54,100.91
2016-02-01,FY 2015-16,REF07,IOCL Bongaigaon,IOCL,PSU,204.38,104.36
2016-02-01,FY 2015-16,REF08,IOCL Guwahati,IOCL,PSU,85.99,103.19
2016-02-01,FY 2015-16,REF09,IOCL Digboi,IOCL,PSU,53.86,99.43
2016-02-01,FY 2015-16,REF10,BPCL Kochi,BPCL,PSU,1256.93,97.31
2016-02-01,FY 2015-16,REF11,BPCL Mumbai,BPCL,PSU,1058.69,105.87
2016-02-01,FY 2015-16,REF12,HPCL Mumbai,HPCL,PSU,847.76,107.09
2016-02-01,FY 2015-16,REF13,HPCL Visakhapatnam,HPCL,PSU,940.64,102.61
2016-02-01,FY 2015-16,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,882.9,100.9
2016-02-01,FY 2015-16,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1203.55,96.28
2016-02-01,FY 2015-16,REF16,NRL Numaligarh,NRL (OIL),PSU,264.38,105.75
2016-02-01,FY 2015-16,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,987.34,104.85
2016-02-01,FY 2015-16,REF18,BORL Bina,BPCL (BORL),PSU,649.77,99.96
2016-02-01,FY 2015-16,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3041.88,110.61
2016-02-01,FY 2015-16,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3049.55,103.96
2016-02-01,FY 2015-16,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1749.98,105.0
2016-03-01,FY 2015-16,REF01,IOCL Panipat,IOCL,PSU,1228.61,98.29
2016-03-01,FY 2015-16,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1176.55,103.06
2016-03-01,FY 2015-16,REF03,IOCL Paradip,IOCL,PSU,1271.48,101.72
2016-03-01,FY 2015-16,REF04,IOCL Mathura,IOCL,PSU,690.26,103.54
2016-03-01,FY 2015-16,REF05,IOCL Haldia,IOCL,PSU,658.99,105.44
2016-03-01,FY 2015-16,REF06,IOCL Barauni,IOCL,PSU,518.45,103.69
2016-03-01,FY 2015-16,REF07,IOCL Bongaigaon,IOCL,PSU,212.67,108.6
2016-03-01,FY 2015-16,REF08,IOCL Guwahati,IOCL,PSU,87.86,105.43
2016-03-01,FY 2015-16,REF09,IOCL Digboi,IOCL,PSU,54.45,100.52
2016-03-01,FY 2015-16,REF10,BPCL Kochi,BPCL,PSU,1276.92,98.86
2016-03-01,FY 2015-16,REF11,BPCL Mumbai,BPCL,PSU,1006.38,100.64
2016-03-01,FY 2015-16,REF12,HPCL Mumbai,HPCL,PSU,822.05,103.84
2016-03-01,FY 2015-16,REF13,HPCL Visakhapatnam,HPCL,PSU,909.87,99.26
2016-03-01,FY 2015-16,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,591.25,67.57
2016-03-01,FY 2015-16,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1293.27,103.46
2016-03-01,FY 2015-16,REF16,NRL Numaligarh,NRL (OIL),PSU,243.15,97.26
2016-03-01,FY 2015-16,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1010.01,107.26
2016-03-01,FY 2015-16,REF18,BORL Bina,BPCL (BORL),PSU,666.05,102.47
2016-03-01,FY 2015-16,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3121.65,113.51
2016-03-01,FY 2015-16,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3166.29,107.94
2016-03-01,FY 2015-16,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1784.84,107.09
2016-04-01,FY 2016-17,REF01,IOCL Panipat,IOCL,PSU,1209.82,96.79
2016-04-01,FY 2016-17,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1104.32,96.73
2016-04-01,FY 2016-17,REF03,IOCL Paradip,IOCL,PSU,1310.02,104.8
2016-04-01,FY 2016-17,REF04,IOCL Mathura,IOCL,PSU,718.95,107.84
2016-04-01,FY 2016-17,REF05,IOCL Haldia,IOCL,PSU,628.64,100.58
2016-04-01,FY 2016-17,REF06,IOCL Barauni,IOCL,PSU,501.62,100.32
2016-04-01,FY 2016-17,REF07,IOCL Bongaigaon,IOCL,PSU,198.34,101.28
2016-04-01,FY 2016-17,REF08,IOCL Guwahati,IOCL,PSU,88.04,105.65
2016-04-01,FY 2016-17,REF09,IOCL Digboi,IOCL,PSU,52.7,97.29
2016-04-01,FY 2016-17,REF10,BPCL Kochi,BPCL,PSU,1316.9,101.95
2016-04-01,FY 2016-17,REF11,BPCL Mumbai,BPCL,PSU,1049.01,104.9
2016-04-01,FY 2016-17,REF12,HPCL Mumbai,HPCL,PSU,815.45,103.0
2016-04-01,FY 2016-17,REF13,HPCL Visakhapatnam,HPCL,PSU,826.71,90.19
2016-04-01,FY 2016-17,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,907.48,103.71
2016-04-01,FY 2016-17,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1288.06,103.04
2016-04-01,FY 2016-17,REF16,NRL Numaligarh,NRL (OIL),PSU,266.24,106.49
2016-04-01,FY 2016-17,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1024.88,108.84
2016-04-01,FY 2016-17,REF18,BORL Bina,BPCL (BORL),PSU,690.69,106.26
2016-04-01,FY 2016-17,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2976.22,108.23
2016-04-01,FY 2016-17,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3027.03,103.19
2016-04-01,FY 2016-17,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1908.55,114.51
2016-05-01,FY 2016-17,REF01,IOCL Panipat,IOCL,PSU,1253.71,100.3
2016-05-01,FY 2016-17,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1155.07,101.17
2016-05-01,FY 2016-17,REF03,IOCL Paradip,IOCL,PSU,1347.25,107.78
2016-05-01,FY 2016-17,REF04,IOCL Mathura,IOCL,PSU,653.53,98.03
2016-05-01,FY 2016-17,REF05,IOCL Haldia,IOCL,PSU,598.25,95.72
2016-05-01,FY 2016-17,REF06,IOCL Barauni,IOCL,PSU,496.41,99.28
2016-05-01,FY 2016-17,REF07,IOCL Bongaigaon,IOCL,PSU,192.37,98.23
2016-05-01,FY 2016-17,REF08,IOCL Guwahati,IOCL,PSU,79.48,95.37
2016-05-01,FY 2016-17,REF09,IOCL Digboi,IOCL,PSU,54.53,100.67
2016-05-01,FY 2016-17,REF10,BPCL Kochi,BPCL,PSU,850.75,65.86
2016-05-01,FY 2016-17,REF11,BPCL Mumbai,BPCL,PSU,618.6,61.86
2016-05-01,FY 2016-17,REF12,HPCL Mumbai,HPCL,PSU,789.79,99.76
2016-05-01,FY 2016-17,REF13,HPCL Visakhapatnam,HPCL,PSU,898.25,97.99
2016-05-01,FY 2016-17,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,818.12,93.5
2016-05-01,FY 2016-17,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1268.25,101.46
2016-05-01,FY 2016-17,REF16,NRL Numaligarh,NRL (OIL),PSU,254.63,101.85
2016-05-01,FY 2016-17,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,958.09,101.74
2016-05-01,FY 2016-17,REF18,BORL Bina,BPCL (BORL),PSU,684.48,105.3
2016-05-01,FY 2016-17,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2971.76,108.06
2016-05-01,FY 2016-17,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3105.66,105.87
2016-05-01,FY 2016-17,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1724.31,103.46
2016-06-01,FY 2016-17,REF01,IOCL Panipat,IOCL,PSU,1275.86,102.07
2016-06-01,FY 2016-17,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1176.32,103.03
2016-06-01,FY 2016-17,REF03,IOCL Paradip,IOCL,PSU,1238.35,99.07
2016-06-01,FY 2016-17,REF04,IOCL Mathura,IOCL,PSU,677.25,101.59
2016-06-01,FY 2016-17,REF05,IOCL Haldia,IOCL,PSU,671.56,107.45
2016-06-01,FY 2016-17,REF06,IOCL Barauni,IOCL,PSU,522.94,104.59
2016-06-01,FY 2016-17,REF07,IOCL Bongaigaon,IOCL,PSU,180.94,92.39
2016-06-01,FY 2016-17,REF08,IOCL Guwahati,IOCL,PSU,81.77,98.12
2016-06-01,FY 2016-17,REF09,IOCL Digboi,IOCL,PSU,54.42,100.47
2016-06-01,FY 2016-17,REF10,BPCL Kochi,BPCL,PSU,1308.55,101.31
2016-06-01,FY 2016-17,REF11,BPCL Mumbai,BPCL,PSU,1016.75,101.67
2016-06-01,FY 2016-17,REF12,HPCL Mumbai,HPCL,PSU,813.58,102.77
2016-06-01,FY 2016-17,REF13,HPCL Visakhapatnam,HPCL,PSU,922.22,100.61
2016-06-01,FY 2016-17,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,884.41,101.08
2016-06-01,FY 2016-17,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1310.16,104.81
2016-06-01,FY 2016-17,REF16,NRL Numaligarh,NRL (OIL),PSU,255.37,102.15
2016-06-01,FY 2016-17,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,615.56,65.37
2016-06-01,FY 2016-17,REF18,BORL Bina,BPCL (BORL),PSU,659.32,101.43
2016-06-01,FY 2016-17,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2959.4,107.61
2016-06-01,FY 2016-17,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3002.4,102.35
